id,screen_name,avg_tweets_per_day,posting_rate_consistency,high_volume_flag,bio_length,bio_word_count,bio_lexical_diversity,bio_has_url,bio_hashtag_count,bio_mention_count,bio_exclaim_ratio,bio_sentiment_score,has_description,followers_count,friends_count,follower_friend_ratio,favourites_count,favourites_per_day,account_age_days,verified,default_profile,default_profile_image,geo_enabled,has_location,has_lang,label
86683904,TheHaroonRashid,4.112,0.00032251521298132246,0,136,17,0.9523809523809523,1,0,0,0.0,0,1,72246,892,80.9932735426009,3024,0.7667342799188641,3944,1,0,0,1,1,1,0
39497988,lakotarocker,2.084,0.0004237123420796074,0,37,6,1.0,0,0,0,0.0,0,1,145,437,0.3318077803203661,2311,0.5614674441205053,4116,0,0,0,0,1,1,0
4111380740,AraceliPennin10,1.741,0.00028041119360366906,0,0,0,0.0,0,0,0,0.0,0,0,19,38,0.5,1722,0.9834380354083381,1751,0,1,0,0,0,0,1
68071683,junixor37,6.022,7.673143996012044e-05,0,1,1,0.0,0,0,0,0.0,0,1,542,398,1.3618090452261307,13954,3.47633283507723,4014,0,0,0,1,0,0,0
107655441,lukaszczerw,0.74,0.0002952602952602801,0,0,0,0.0,0,0,0,0.0,0,0,11,144,0.0763888888888889,2003,0.5187775187775188,3861,0,1,0,1,1,0,1
73314590,mellyricks09,8.31,0.00013767209011206205,0,110,19,0.9444444444444444,0,0,1,0.0,0,1,1014529,459,2210.3028322440086,776,0.19424280350438047,3995,0,0,0,1,1,1,0
570601759,tawankorneiei,0.034,4.621987454600518e-06,0,0,0,0.0,0,0,0,0.0,0,0,27,1509,0.017892644135188866,258,0.08517662594915813,3029,0,1,0,0,0,0,1
41333025,DrCorpsR,0.37,0.00016305670479438428,0,76,9,1.0,0,0,0,0.0,0,1,85,450,0.18888888888888888,6492,1.5799464589924557,4109,0,0,0,1,1,1,0
2903159071,GreasyPT,7.331,0.0002708234174200186,0,156,28,0.7777777777777778,0,0,0,0.0,0,1,328,153,2.1437908496732025,14402,6.854831032841504,2101,0,1,0,0,0,1,0
162705721,AnthonyEhilebo,47.802,0.0002152514872904021,1,160,21,0.9565217391304348,0,0,0,0.09523809523809523,0,1,22417,4853,4.619204615701628,5305,1.434559221200649,3698,1,1,0,0,1,1,0
1287087210,AngeloRamFam,5.742,0.0001499815293684037,0,31,3,1.0,0,3,0,0.0,0,1,2348,1738,1.3509781357882624,6869,2.537495382342076,2707,0,0,0,1,1,1,0
1624682809,AbstraktBeatz98,3.247,0.00028682170542637664,0,86,6,0.75,1,0,1,0.0,0,1,564,372,1.5161290322580645,9191,3.5624031007751937,2580,0,1,0,1,0,1,0
2218438975,bot_sisoku,38.287,0.0003550488599373125,1,48,1,1.0,0,0,0,0.0,0,1,1372,2264,0.6060070671378092,0,0.0,2456,0,1,0,0,0,1,1
464695627,LaurentDelahous,4.071,0.0003830465264504923,0,157,22,1.0,0,0,4,0.0,0,1,249088,1369,181.94886778670562,4206,1.3403441682600383,3138,1,1,0,0,0,1,0
709095415401021440,particlemanbot,7.779,0.00012415071031490754,0,125,21,0.9523809523809523,0,0,1,0.0,0,1,15,0,0.0,0,0.0,1619,0,1,0,0,0,1,1
79606097,ChrisHollyMusic,2.129,9.768378650543141e-05,0,124,17,1.0,0,0,0,0.058823529411764705,0,1,1537,1972,0.7794117647058824,7052,1.7754279959718027,3972,0,0,0,1,1,1,0
272019795,Tiffani_Little,1.664,5.1252184041894466e-05,0,0,0,0.0,0,0,0,0.0,0,0,111,296,0.375,3836,1.1170646476412347,3434,0,0,0,1,0,0,1
1262399822,BottAFP,3.664,0.00015611192930808926,0,159,22,0.9565217391304348,0,0,0,0.0,0,1,2319,2765,0.8386980108499096,2274,0.8372606774668631,2716,0,0,0,1,1,1,0
1090695523,Josh_N_Sargeant,0.122,0.0004709700685178453,0,0,0,0.0,0,0,0,0.0,0,0,331,271,1.2214022140221403,7215,2.601875225387667,2773,0,1,0,0,0,0,0
858960229,TylerDovhan,0.179,0.000341675356273885,0,0,0,0.0,0,0,0,0.0,0,0,54,278,0.19424460431654678,85,0.02954466458116093,2877,0,1,0,0,0,0,0
1059852509429293056,BabyGrey17,0.015,0.00036098310291858733,0,68,13,0.9230769230769231,0,0,0,0.0,0,1,4,22,0.18181818181818182,1,0.0015360983102918587,651,0,1,0,0,1,1,0
2919149934,YolandaRCarroll,1.616,0.00012284069097878714,0,0,0,0.0,0,0,0,0.0,0,0,45,218,0.20642201834862386,2175,1.043666026871401,2084,0,1,0,0,0,0,0
270971252,JerlianeMenezes,0.224,0.0003888242142025544,0,0,0,0.0,0,0,0,0.0,0,0,25,87,0.28735632183908044,601,0.1749126891734575,3436,0,1,0,0,0,0,1
18002296,moonfrye,2.453,0.0003067915690864176,0,20,4,1.0,0,0,0,0.0,0,1,1263174,482,2620.6929460580914,444,0.10398126463700234,4270,1,0,0,1,0,1,0
317370751,KyrieIrving,1.178,0.00034774828511796585,0,17,4,1.0,0,0,0,0.0,0,1,4205995,816,5154.405637254902,40,0.011929615269907545,3353,1,0,0,0,1,1,0
190493057,EbruGundes,1.462,0.0001858285084090916,0,32,4,1.0,0,1,0,0.0,0,1,1866449,45,41476.64444444444,2,0.0005514199062586159,3627,1,0,0,1,1,1,0
72790406,Zorrozone,8.108,0.0004193144858657405,0,84,1,0.95,0,0,1,0.0,0,1,324003,382729,0.8465598373784061,4,0.0010007505629221916,3997,0,0,0,0,1,1,0
42381705,MerryRiana,31.659,0.0003567251462008869,1,145,19,0.8260869565217391,1,0,1,0.0,0,1,4762008,731842,6.50687990030635,170,0.041423001949317736,4104,0,0,0,1,1,1,0
2411639178,195tiff,1.641,0.0002814371257484627,0,0,0,0.0,0,0,0,0.0,0,0,141,99,1.4242424242424243,21703,9.282720273738239,2338,0,1,0,0,1,0,0
143307182,coradebarbieri,0.883,0.00023113836310317826,0,101,17,0.7894736842105263,0,0,1,0.0,0,1,466657,1660,281.1186746987952,1201,0.32018128499066917,3751,0,0,0,0,1,1,0
49197486,Queensmackahoe_,1.482,0.00027324012754470495,0,66,11,1.0,0,0,0,0.0,0,1,90,64,1.40625,1798,0.4410105469708119,4077,0,0,0,0,0,1,0
277787077,AdrianaBTRfan,2.362,0.0003289512123867411,0,120,16,0.9047619047619048,1,0,1,0.0,1,1,409,0,0.0,330,0.09640666082383874,3423,0,0,0,0,1,1,0
270709192,DopeAsKen,6.447,9.863252836783687e-05,0,13,2,1.0,0,0,0,0.0,0,1,225,399,0.5639097744360902,13067,3.8018620890311317,3437,0,0,0,1,1,1,0
175550919,water_tre,9.898,0.0003192360163701835,0,36,9,1.0,0,0,0,0.0,0,1,1185,1184,1.0008445945945945,93083,25.397817189631652,3665,0,0,0,1,1,1,0
904473215006855168,ocxmvrrdjyv100,0.119,0.00044444444444445563,0,63,8,1.0,0,0,0,0.375,0,1,0,0,0.0,86,0.07962962962962963,1080,0,1,0,0,0,1,0
2677715450,ben1buck,1.235,0.0004533152909336202,0,17,3,0.3333333333333333,0,0,0,0.0,0,1,101,371,0.2722371967654987,4957,2.2359043752819123,2217,0,1,0,0,1,1,0
357741061,SUKnives,40.829,0.0002287104622880065,1,132,18,0.9473684210526315,1,0,2,0.0,0,1,53544,913,58.64622124863089,64496,19.61557177615572,3288,0,0,0,1,1,1,0
447918615,mutaab2020,1.281,0.00027969591384224834,0,0,0,0.0,0,0,0,0.0,0,0,733,2044,0.3586105675146771,180,0.05701615457713019,3157,0,1,0,1,1,0,0
21148185,CamiLiModel,8.144,0.00028571428571488866,0,7,2,1.0,0,0,0,0.0,0,1,159340,289,551.3494809688582,41850,9.964285714285714,4200,1,0,0,1,1,1,0
3289035302,KaslynAnn,1.551,1.6189962221968557e-06,0,0,0,0.0,0,0,0,0.0,0,0,253,176,1.4375,10720,5.785213167835941,1853,0,1,0,0,1,0,0
3419845179,blu3n1ghtw0lf,4.178,0.0001494817239500179,0,38,8,1.0,0,0,0,0.0,0,1,300,719,0.4172461752433936,15473,8.441352973267866,1833,0,0,0,0,1,1,1
2788340283,BuckleyDeer,5.189,0.00033828996282547763,0,126,22,1.0,0,0,3,0.045454545454545456,0,1,8128,980,8.293877551020408,25664,11.925650557620818,2152,0,0,0,1,1,1,0
107917888,shivaprsd,0.083,0.00035751295336787503,0,0,0,0.0,0,0,0,0.0,0,0,75,185,0.40540540540540543,235,0.06088082901554404,3860,0,1,0,1,1,0,0
1037381316587790336,SarahBasile14,0.076,0.00026367461430575057,0,0,0,0.0,0,0,0,0.0,0,0,13,53,0.24528301886792453,86,0.12061711079943899,713,0,1,0,0,0,0,0
2263265881,AmilMan414,3.923,0.0004618871034201,0,142,28,0.9090909090909091,0,0,0,0.0,0,1,839,815,1.0294478527607362,19454,8.015657189946436,2427,0,1,0,1,1,1,0
323924580,PiterPerea,0.462,0.0002980251346498819,0,0,0,0.0,0,0,0,0.0,0,0,116,389,0.2982005141388175,891,0.2666068222621185,3342,0,1,0,1,1,0,0
533377654,DarrenRosario,0.064,0.000177140996418107,0,38,5,1.0,0,0,0,0.0,0,1,282,651,0.43317972350230416,112767,36.7199609247802,3071,0,0,0,0,1,1,0
241087097,dkt48,0.013,0.00041778667429225036,0,47,7,1.0,1,0,0,0.0,0,1,8,0,0.0,227,0.06491278238490135,3497,0,1,0,0,0,1,1
21148293,kathygriffin,8.532,0.00014285714285655615,0,130,20,0.9090909090909091,0,0,0,0.0,0,1,2132315,584,3651.224315068493,87774,20.89857142857143,4200,1,0,0,1,0,1,0
1978839685,imSimply_HAROLD,0.89,9.225832330528316e-05,0,44,5,1.0,0,0,0,0.0,0,1,75,58,1.293103448275862,71,0.028479743281187325,2493,0,1,0,1,1,1,1
27439771,LeighTVReporter,4.253,0.0003557692307696314,0,147,14,1.0,0,1,6,0.0,0,1,1922,806,2.3846153846153846,9245,2.222355769230769,4160,1,0,0,1,1,1,0
19051166,JoJoWright,6.899,0.00012591542641171571,0,140,25,0.95,0,3,0,0.0,0,1,301839,7961,37.914709207386004,18433,4.354594849988188,4233,1,0,0,0,1,1,0
218280611,LaxDePique,2.491,6.183249016356029e-06,0,122,18,0.9473684210526315,0,0,0,0.0,0,1,555,232,2.3922413793103448,2601,0.7310286677908938,3558,0,0,0,1,1,1,1
234009253,lizabthsweni,0.651,0.0003944223107569256,0,0,0,0.0,0,0,0,0.0,0,0,16,0,0.0,1605,0.4567444507683551,3514,0,1,0,1,0,0,1
827765413,Rphilp2336,0.474,0.0004431386104389867,0,43,8,1.0,0,0,0,0.0,0,1,14,36,0.3888888888888889,923,0.31904597303836846,2893,0,1,0,0,0,1,1
46576295,adamlambert,2.236,0.000417033773861597,0,86,9,1.0,1,0,2,0.2222222222222222,0,1,2416240,1391,1737.0524802300504,1834,0.4488497307880568,4086,1,0,0,1,1,1,0
58372784,hersheybar360,0.376,0.00023517786561266796,0,0,0,0.0,0,0,0,0.0,0,0,59,74,0.7972972972972973,797,0.19688735177865613,4048,0,0,0,0,1,0,0
92189384,BernieWrightson,0.059,0.00034149451670491965,0,102,13,0.9375,1,0,0,0.0,0,1,7223,79,91.43037974683544,545,0.1389951542973731,3921,0,0,0,0,1,1,0
742830794,ardhydwikif,1.478,0.0003498124786907031,0,15,3,1.0,0,0,0,0.0,0,1,78757,845,93.203550295858,23,0.007841800204568702,2933,0,0,0,1,1,1,0
734442194,Dynal_M,0.339,0.0003342409802586932,0,0,0,0.0,0,0,0,0.0,0,0,385,0,0.0,243,0.08270932607215793,2938,0,1,0,0,0,0,1
247378651,natezemanphoto,0.38,0.00015503875968991832,0,101,10,1.0,0,0,1,0.0,0,1,70407,1122,62.75133689839572,23700,6.804478897502153,3483,0,0,0,1,1,1,0
237155054,sep20th,0.134,1.7678927858560955e-05,0,0,0,0.0,0,0,0,0.0,0,0,8,63,0.12698412698412698,838,0.23895067008839463,3507,0,0,0,1,1,0,0
14856951,USAinUK,7.501,0.0001055456171741298,0,75,16,0.8571428571428571,0,0,0,0.0,0,1,66870,1872,35.72115384615385,10650,2.381484794275492,4472,1,0,0,1,1,1,0
80655102,AngelAlessandra,1.948,0.0001673387096774448,0,23,3,1.0,0,0,0,0.0,0,1,3563931,275,12959.74909090909,369,0.09299395161290322,3968,1,0,0,1,1,1,0
872551036493324288,The0riginalTybo,3.437,0.0003561643835614525,0,57,14,1.0,0,0,0,0.0,0,1,87,229,0.3799126637554585,9796,8.386986301369863,1168,0,1,0,0,1,1,0
91665181,PookieGotSwagg,6.63,0.00013000254906980757,0,102,8,1.0,0,7,0,0.0,0,1,698,466,1.497854077253219,70,0.017843487127198573,3923,0,0,0,1,1,1,0
238465829,Only4myBoo,1.03,0.0003196347031964031,0,150,21,0.7142857142857143,0,3,0,0.0,0,1,209,352,0.59375,2099,0.5990296803652968,3504,0,0,0,0,0,1,1
168735527,hunterpence,2.059,0.0004785442694186237,0,79,15,0.9285714285714286,0,0,1,0.0,0,1,656009,411,1596.1289537712896,6911,1.8769690385659967,3682,1,1,0,1,0,1,0
134918955,Bazzini1,0.909,0.0001499735029146798,0,54,10,1.0,0,0,1,0.0,1,1,53,175,0.3028571428571429,1909,0.5058293587705353,3774,0,0,0,0,1,1,0
50246444,MI_Abaga,9.539,0.00046293568973965193,0,8,2,1.0,0,0,0,0.0,0,1,1657591,8672,191.14287361623616,16191,3.9742268041237114,4074,1,0,0,1,0,1,0
1661645611,ezzazahari,0.324,0.0003664717348927926,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,478,0.18635477582846005,2565,0,1,0,0,0,0,1
186561339,senoritav76,13.633,0.00021418751718549345,0,155,25,0.9629629629629629,0,1,0,0.0,0,1,1404,472,2.9745762711864407,50383,13.852900742370085,3637,0,0,0,0,1,1,0
1879749434,plantcars,0.625,0.0004948535233570972,0,0,0,0.0,0,0,0,0.0,0,0,10,24,0.4166666666666667,1097,0.4342834520981789,2526,0,1,0,0,1,0,1
29799235,mac_lee,6.971,8.433734939750082e-05,0,137,21,1.0,0,0,0,0.0,0,1,4123,2877,1.4330900243309002,19347,4.661927710843374,4150,0,0,0,1,1,1,0
2266149716,JontheSpruce,0.913,0.00042268041237114584,0,119,21,1.0,0,0,0,0.0,0,1,1,0,0.0,1645,0.6783505154639176,2425,0,1,0,1,0,1,1
345682783,boicey82,0.018,0.00046144541880858633,0,59,9,1.0,1,0,0,0.1111111111111111,0,1,12,0,0.0,304,0.09192621711521017,3307,0,1,0,0,0,1,1
3709252467,bieber01_rt,5.301,0.0001643454038999792,0,86,16,1.0,0,0,0,0.0,0,1,116,183,0.6338797814207651,100,0.055710306406685235,1795,0,1,0,0,0,1,1
910078836,JuliaPierceFan,0.105,0.0002262364082778051,0,0,0,0.0,0,0,0,0.0,0,0,33,0,0.0,49,0.017186951946685375,2851,0,0,0,1,1,0,0
7517052,howardlindzon,7.112,0.00012212463404459584,0,143,19,1.0,0,0,2,0.0,0,1,262200,634,413.5646687697161,61184,12.794646591384359,4782,1,0,0,1,1,1,0
210688242,ryxev,3.597,0.00037356803576438224,0,65,11,1.0,0,0,0,0.0,0,1,235,144,1.6319444444444444,22298,6.2302319083542885,3579,0,0,0,1,0,1,0
619623322,scrolla_,33.016,0.00047058823529511074,1,36,10,0.9090909090909091,0,0,0,0.0,0,1,671,218,3.0779816513761467,56434,18.96941176470588,2975,0,0,0,1,1,1,1
94286761,shanaclemente,0.938,0.00039468302658496324,0,0,0,0.0,0,0,0,0.0,0,0,67,285,0.23508771929824562,2375,0.6071063394683026,3912,0,1,0,1,0,0,1
721335218,katyybadilloo,14.789,0.00027717391304271644,0,54,11,1.0,0,0,0,0.09090909090909091,0,1,949,2137,0.44408048666354705,66500,22.588315217391305,2944,0,0,0,0,0,1,0
153793458,CahCastanhare,4.894,0.00043996776792898373,0,0,0,0.0,0,0,0,0.0,0,0,131,111,1.1801801801801801,2450,0.6580714477571851,3723,0,0,0,1,0,0,1
64926647,LaRosaMendes,2.54,0.00012422360248454112,0,64,11,1.0,0,0,0,0.09090909090909091,0,1,634535,608,1043.6430921052631,687,0.1706832298136646,4025,1,0,0,0,0,1,0
117879739,AdrianUribe,2.51,0.0004547830632515293,0,109,10,0.9090909090909091,0,0,1,0.0,0,1,1682189,441,3814.4875283446713,2420,0.632514375326712,3826,1,0,0,1,1,1,0
1654567880,alyssapomerss,6.891,0.0004236760124607386,0,0,0,0.0,0,0,0,0.0,0,0,311,193,1.61139896373057,38284,14.90809968847352,2568,0,0,0,1,1,0,1
3333338062,NOODA1911,12.934,0.00032203389830520734,0,34,7,1.0,0,1,0,0.0,0,1,1549,402,3.853233830845771,17667,9.357521186440678,1888,0,0,0,1,0,1,1
17216468,HoodieAllen,50.469,0.0004896583778801755,1,39,8,1.0,0,0,0,0.0,0,1,1155492,1173,985.0741687979539,172717,40.138740413664884,4303,1,0,0,1,1,1,0
233223130,mammaraffy,12.92,0.00036405005688244785,0,0,0,0.0,0,0,0,0.0,0,0,1231,1795,0.6857938718662953,14623,4.158987485779295,3516,0,0,0,1,0,0,1
282506209,A6Dhifan,0.054,0.0004815465729349766,0,38,5,1.0,1,0,0,0.0,0,1,56,0,0.0,904,0.26479203280609254,3414,0,1,0,0,1,1,1
24032232,Rockettes,4.297,0.00034259037586803487,0,151,17,1.0,0,2,1,0.0,0,1,39779,2708,14.689438700147711,20457,4.897534115393824,4177,1,0,0,1,1,1,0
613069818,Babyyogibear,2.06,0.0003621730382294963,0,15,1,1.0,0,1,0,0.0,0,1,224,658,0.3404255319148936,5645,1.8930248155600269,2982,0,0,0,1,1,1,1
4568560635,Kingbolun,0.017,4.879482657260334e-05,0,40,5,1.0,1,0,0,0.0,0,1,2,0,0.0,164,0.09641387419165197,1701,0,1,0,1,0,1,1
86422542,MillaJovovich,3.17,8.871989860592677e-05,0,106,8,0.8125,1,0,0,0.0,0,1,1331368,2753,483.6062477297494,263,0.06666666666666667,3945,1,0,0,0,1,1,0
508474393,SaucySarah86,0.447,0.0003173884938590943,0,59,6,1.0,0,0,0,0.0,0,1,35,63,0.5555555555555556,984,0.31803490627020037,3094,0,0,0,0,1,1,1
1042279606542163968,arthur_weldon,0.56,0.0,0,38,7,1.0,0,0,0,0.0,1,1,14,48,0.2916666666666667,19306,27.58,700,0,1,0,0,1,1,0
66499616,mytoylots,0.026,0.00012590196566310274,0,0,0,0.0,0,0,0,0.0,0,0,5,0,0.0,83,0.020651903458571784,4019,0,1,1,0,1,0,1
715659964816207873,MAddySackey,11.395,0.0003778888194876373,0,11,1,1.0,0,1,0,0.0,0,1,897,412,2.1771844660194173,18743,11.707058088694566,1601,0,1,0,1,0,1,0
1925362728,BredellJ,1.265,0.0004198169518505601,0,28,7,0.8333333333333334,0,0,0,0.0,0,1,100,944,0.1059322033898305,3848,1.5312375646637486,2513,0,1,0,1,1,1,0
20100147,MariSchaefer,4.21,0.00017327320199367335,0,125,15,1.0,1,0,0,0.0,0,1,3016,2759,1.0931496919173613,4141,0.9829100403512936,4213,1,1,0,0,0,1,0
344634424,RafaelNadal,0.901,0.00012360229676644519,0,13,2,1.0,0,0,0,0.0,0,1,15647851,130,120368.08461538462,227,0.06860078573587186,3309,1,0,0,1,1,1,0
92976190,youngq1947,0.753,0.00012790400816953262,0,0,0,0.0,0,0,0,0.0,0,0,13,0,0.0,2085,0.5322951238192494,3917,0,1,0,0,1,0,1
501134399,luisdavidmolin1,0.729,5.517909002905608e-05,0,114,23,0.6956521739130435,0,0,0,0.0,0,1,3,30,0.1,1710,0.5517909002904162,3099,0,0,0,0,1,1,1
126006344,pierorabasa,4.033,0.0003684210526317955,0,30,3,1.0,0,3,0,0.0,0,1,198,922,0.21475054229934923,2011,0.5292105263157895,3800,0,1,0,1,1,1,0
370324563,LacieLowry,3.253,0.00013743495561646668,0,148,24,1.0,0,0,1,0.041666666666666664,-1,1,9284,1384,6.708092485549133,5871,1.7970615243342516,3267,0,0,0,0,1,1,0
478852184,Anna_lovekpop,1.019,0.0004281139929553923,0,47,6,1.0,0,0,0,0.0,0,1,20,0,0.0,2274,0.7281460134486071,3123,0,0,0,0,1,1,1
374518874,gucciwestman,1.154,0.00027186253451971787,0,0,0,0.0,0,0,0,0.0,0,0,135440,385,351.7922077922078,33,0.010125805461798098,3259,0,0,0,1,0,0,0
70431840,tsayrol,0.71,0.00011235955056188018,0,0,0,0.0,0,0,0,0.0,0,0,3,3,1.0,1875,0.4681647940074906,4005,0,0,0,0,0,0,1
872984703321739264,infinityxhannxh,3.285,0.00034704370179916566,0,17,4,1.0,0,0,0,0.0,1,1,4530,252,17.976190476190474,14948,12.808911739503,1167,0,0,0,1,1,1,0
430879866,vinirubertiloco,0.006,1.9515265974189185e-05,0,45,6,1.0,1,0,0,0.0,0,1,5,0,0.0,139,0.04375196726471514,3177,0,1,0,0,0,1,1
47363197,radityadika,12.918,6.761391474618961e-05,0,81,9,1.0,0,0,1,0.0,0,1,15808032,728,21714.32967032967,49,0.01200391964723175,4082,1,0,0,1,1,1,0
727028785074311168,tokdiod1,1.318,0.00016560509554142122,0,8,1,1.0,0,0,0,0.0,0,1,23,80,0.2875,1358,0.8649681528662421,1570,0,1,0,0,1,1,1
453424258,kpocza25,7.53,9.520787052075264e-06,0,26,5,1.0,0,0,0,0.0,0,1,339,356,0.952247191011236,39722,12.606156775626784,3151,0,0,0,1,1,1,0
324973703,thekatecompton,0.34,0.00011976047904188603,0,26,3,1.0,0,0,0,0.0,0,1,10584,130,81.41538461538461,372,0.11137724550898204,3340,0,0,0,1,0,1,0
1941877892,ralbert856,0.621,0.00021212121212121904,0,145,28,0.7586206896551724,0,0,0,0.0,0,1,490,1094,0.44789762340036565,182,0.07256778309409888,2508,0,0,0,0,1,1,0
30323859,carloscomic,9.26,0.00012536162005893914,0,96,18,0.8947368421052632,0,0,0,0.0,0,1,116120,26,4466.153846153846,5257,1.267357762777242,4148,0,0,0,1,1,1,1
543339668,potha_toe,7.048,0.0003660130718952104,0,11,1,1.0,0,0,0,0.0,0,1,37971,41215,0.9212907921873105,1616,0.5281045751633987,3060,0,1,0,0,1,1,1
237679764,teebizy,86.88,0.00039942938659009997,1,121,22,0.9333333333333333,0,5,0,0.0,0,1,7667,5992,1.279539385847797,76,0.02168330955777461,3505,0,0,0,0,1,1,0
16430234,dingyixuan,0.193,0.00022337244076375828,0,0,0,0.0,0,0,0,0.0,0,0,1,3,0.3333333333333333,559,0.12859443294225903,4347,0,1,0,0,0,0,1
339915936,hasanbudakci,0.441,0.00010735826296742745,0,0,0,0.0,0,0,0,0.0,0,0,27,0,0.0,1009,0.3042822677925211,3316,0,1,0,1,0,0,1
860064486992031745,GorillaBTC,1.763,9.226932668338073e-05,0,122,18,0.9444444444444444,0,0,0,0.05555555555555555,0,1,1330,114,11.666666666666666,4297,3.57190357439734,1203,0,0,0,0,1,1,0
19575977,DJDRAMA,7.977,0.00021174798673673223,0,88,9,0.9090909090909091,0,0,1,0.0,0,1,2069040,2004,1032.4550898203593,713,0.1688773093320701,4222,1,0,0,0,1,1,0
598652078,EmmaSellen,0.779,0.00048098732488333074,0,2,1,1.0,0,0,0,0.0,0,1,165,215,0.7674418604651163,3372,1.1247498332221482,2998,0,0,0,1,0,1,0
191542455,emre_tok,0.187,8.609271523180029e-05,0,0,0,0.0,0,0,0,0.0,0,0,41,47,0.8723404255319149,476,0.13134657836644592,3624,0,1,0,0,1,0,0
33993935,novalsi,5.615,0.0003033599226496264,0,154,21,1.0,0,3,1,0.0,0,1,1973,3975,0.4963522012578616,48970,11.837080009668842,4137,0,0,0,1,1,1,0
1320858842,GloriaWestlake,1.454,0.00036498516320460084,0,30,5,1.0,0,0,0,0.0,2,1,61,0,0.0,3241,1.2021513353115727,2696,0,0,0,0,0,1,1
383694043,LilyDavidson,1.142,0.0004167694204686434,0,141,26,0.8214285714285714,0,0,0,0.0,1,1,417,0,0.0,2664,0.8212083847102343,3244,0,0,0,0,0,1,1
17741022,CareyGLY,2.775,0.0,0,46,8,1.0,0,0,0,0.0,0,1,694,1558,0.4454428754813864,25399,5.934345794392524,4280,0,0,0,1,1,1,0
105559267,Blake970,0.723,4.1117145073710226e-05,0,0,0,0.0,0,0,0,0.0,0,0,9,89,0.10112359550561797,1880,0.48616498577708817,3867,0,1,0,0,0,0,1
1327412456,Stephen_WW,0.674,0.00040178239881172306,0,0,0,0.0,0,0,0,0.0,0,0,2,16,0.125,1160,0.4307463795024137,2693,0,1,0,0,0,0,1
862631150,melamiemo76t00m,0.762,0.00043478260869567187,0,108,23,0.782608695652174,0,0,0,0.0,0,1,1,94,0.010638297872340425,2192,0.7624347826086957,2875,0,1,0,0,1,1,1
20100340,gracemariex,6.268,0.00021742226442000856,0,71,10,1.0,0,0,0,0.0,0,1,356,1021,0.3486777668952008,11086,2.63137906479943,4213,0,0,0,1,1,1,0
105821431,Gureggru_bot,68.557,9.363683393814881e-05,1,116,1,1.0,0,0,0,0.0,0,1,804,997,0.8064192577733199,451,0.11665804449042938,3866,0,0,0,0,1,1,1
160609531,Urbanditty,1.072,0.0001857451403888266,0,124,19,1.0,0,0,0,0.0,0,1,65,0,0.0,2227,0.6012419006479481,3704,0,0,0,0,1,1,1
901166336,pejakovich45,4.328,0.00026890756302577756,0,88,14,0.9333333333333333,0,0,0,0.0,0,1,863,1178,0.732597623089983,19700,6.897759103641457,2856,0,1,0,1,1,1,0
45266183,LanaDelRey,0.065,0.0004681007088731398,0,95,17,0.6875,0,0,0,0.0,0,1,9641813,1261,7646.164155432197,784,0.19164018577364947,4091,1,0,0,1,1,1,0
2869867786,Steel_Karina,0.053,0.00010573731626363492,0,0,0,0.0,0,0,0,0.0,0,0,16,111,0.14414414414414414,752,0.3565670934091987,2109,0,1,0,1,1,0,0
2444408072,WorkWithKirk,20.229,0.00035461604831610316,1,21,4,1.0,0,0,0,0.0,0,1,2213,3176,0.6967884130982368,255816,110.36065573770492,2318,0,0,0,0,1,1,0
89044237,bffjem2000,1.083,0.00038688357905436455,0,0,0,0.0,0,0,0,0.0,0,0,29,77,0.37662337662337664,2626,0.6675139806812405,3934,0,1,0,1,0,0,1
17478928,andrewchristian,8.863,0.00026404101607901964,0,155,19,1.0,1,0,0,0.0,0,1,578245,127990,4.517892022814283,2806,0.6539268235842461,4291,1,0,0,1,1,1,0
4862162202,axelrodriguezz3,18.244,0.000185878092938907,1,34,7,1.0,0,0,0,0.0,0,1,646,389,1.660668380462725,72846,43.96258298129149,1657,0,1,0,1,0,1,0
564311324,appeal_2heaven,7.299,7.773386034237717e-05,0,139,22,0.8695652173913043,0,2,0,0.0,1,1,288,544,0.5294117647058824,10215,3.3646245059288535,3036,0,0,0,1,1,1,0
15906077,zilrellim,0.527,0.0003847558192605627,0,86,11,1.0,0,0,0,0.0,0,1,107,240,0.44583333333333336,685,0.15632131446827932,4382,0,0,0,0,1,1,0
849497011351105537,0wmEmZxUYwm6c2Z,0.137,0.00017532467532466178,0,128,22,0.9090909090909091,0,0,0,0.0,0,1,4,25,0.16,15,0.012175324675324676,1232,0,1,0,0,1,1,1
117093671,AllWaltrip,5.725,0.00033960292580914597,0,131,26,0.8260869565217391,0,0,0,0.0,0,1,628089,331,1897.5498489425981,98,0.025600835945663532,3828,1,0,0,1,1,1,0
54441257,Yoonmirae,0.591,0.00047993105146515447,0,16,1,1.0,0,0,0,2.0,0,1,579805,94,6168.13829787234,44,0.010834769761142575,4061,1,0,0,0,1,1,0
743617844,alenkaseredova,1.173,0.00020150017047382285,0,120,16,1.0,0,1,1,0.0,0,1,126034,283,445.34982332155477,506,0.17251960450051143,2933,1,0,0,1,0,1,0
549893437,FashionistaES,4.204,0.00038912545037650403,0,92,15,1.0,0,0,1,0.0,0,1,959993,0,0.0,0,0.0,3053,0,0,0,0,1,1,0
